SuccessRate,MeanDiffSync
76.0869565217391,-0.0084664377458884
85.5421686746988,-0.0791598079972909
93.9393939393939,0.159492564767732
95.3271028037383,0.286281223819683
91.566265060241,-0.203916261211453
90.2173913043478,0.163343603180313
68.4684684684685,0.102811491353333
85.5555555555556,0.0660130155385215
19.3877551020408,0.0545874132485626
25,0.122305029043614
22.3140495867769,-0.0138375888544197
18.9320388349515,0.0296293529259305
21.5686274509804,0.0858092679406299
37.3626373626374,-0.150975286836581
20.3007518796992,-0.0145599748411728
40.9937888198758,-0.0257494346008908
18.9542483660131,0.0376717416974178
34.4444444444444,0.00604147915438979
48.3516483516484,-0.0943214366751605
29.0697674418605,-0.0342540223395975
55.4347826086957,-0.0176567751199323
58.0246913580247,0.103337805767188
53.6363636363636,0.0784658895537673
63.0952380952381,0.0757826702358818
70.2380952380952,0.00927497082568213
59.8290598290598,0.000229900351678247
65.4135338345865,0.00915188885150298
54.2857142857143,-0.04219288696907
13.0769230769231,0.0054406697059452
18.9873417721519,0.0259335302626364
38.4615384615385,-0.110012311460753
47.8632478632479,-0.0124742594517194
18.3431952662722,-0.0416113373185003
20,0.0547141257260619
44.047619047619,0.042231313105409
45.6310679611651,0.0434769765131378
62.037037037037,0.0366578439004215
65.1162790697674,-0.0240657994330375
76.9230769230769,-0.13730965184086
75.5813953488372,0.120383723752983
82.2916666666667,0.125385265924089
87.3563218390805,-0.013967495915058
80,-0.0121310797539519
67.5,0.0476927986168778
48.5294117647059,0.0080922112665594
43.2692307692308,0.0337649495901977
50.8333333333333,0.0183992837603468
45.6140350877193,-0.080595926223209
26.890756302521,-0.0424676955767485
68.4931506849315,-0.0724797343907062
69.9115044247788,-0.00475993689248799
56.3829787234042,0.0557352255352579
42.962962962963,0.0733840343921208
22.1428571428571,0.0798145106333089
29.5454545454545,-0.0283515995930526
57.4074074074074,0.0253653247061982
28.7581699346405,0.0710501616499436
64.1791044776119,0.131070984891323
51.2048192771084,0.159105148383182
26.9662921348315,0.08526909593827
34.6774193548387,0.04840033168153
69.5652173913043,0.0392789618365954
56.4814814814815,0.113971135870265
59.2920353982301,0.0378878765707718
58.4905660377358,0.00581611406512472
51.219512195122,-0.0127350318260858
78.3783783783784,0.0253473681677275
69.0140845070423,-0.000867295727963069
49.2063492063492,0.0569580172524317
68.2539682539683,0.100331414107129
62.0481927710843,-0.0184959047445897
65.8536585365854,0.120193573930876
42.6666666666667,0.0844089908782161
89.8989898989899,0.125818765741496
69.7247706422018,0.0393681036129687
54.6875,0.0708040066863307
79.3548387096774,0.0232530249512062
90.4411764705882,0.0552639610723793
69.6296296296296,0.0759257125335208
73.6434108527132,0.0700395528152649
90,0.0275595741665454
53.5087719298246,0.0116389755319113
43.1034482758621,0.0115501080506548
81.4516129032258,-0.0102895103680741
74.21875,-0.0200614935795026
53.7037037037037,0.0016948853531823
84.5528455284553,-0.0110424568812014
72.027972027972,0.0206235974799429
61.5942028985507,-0.0150377600689744
72.1804511278195,-0.00713230341083693
80.2919708029197,0.0346317376355338
55.6603773584906,0.15467193523892
90.2173913043478,0.224829763180645
67.4074074074074,0.243918041839918
68.2926829268293,0.122493785054591
76.056338028169,0.0859932800747459
79.8850574712644,0.215285116474295
86.6666666666667,0.0870382366456016
51.1278195488722,0.121792690299117
55.4794520547945,0.109678598832875
56.0344827586207,0.0419236372685783
70.0787401574803,0.0108749327723252
86.9318181818182,0.124701791436961
55.8510638297872,0.0377054325978684
77.5193798449613,0.0813752695713572
64.6017699115044,0.0466631348462875
46.7153284671533,0.0628429460780588
39.3939393939394,0.00233065460193371
57.6576576576577,0.0793855951461899
65.6,0.0560511955324812
78.4232365145228,0.0371663229720259
75.3246753246753,0.0533475137173846
89.4736842105263,0.0571726885088721
84.5070422535211,0.0448870688707419
51.1811023622047,0.0116600058643719
48.780487804878,-0.0024819249045438
60.9756097560976,0.0764249481580069
54.8192771084337,0.00270739699155809
68.1481481481482,0.0976832189457026
73.6434108527132,0.0534557405387701
75.3731343283582,0.0744782850232528
52.8409090909091,0.0381863016865218
65.0943396226415,0.0774336096368973
47.7941176470588,-0.00455444110646364
55,0.0335487650609873
41.6666666666667,0.0738385261590859
37.4301675977654,-0.0312084106829446
40.9356725146199,0.0689127458303466
85.4014598540146,0.00655655837389668
82.6388888888889,0.144640895946425
34.5177664974619,-0.052629996548051
41.6666666666667,-0.0242895453387528
36.734693877551,0.0288282420577582
31.3432835820896,0.0916456149036461
40.3100775193798,0.0697998182949717
54.2635658914729,0.0720528048669777
55.3846153846154,-0.0546374440764962
34.9693251533742,-0.0223743187566711
52.3489932885906,-0.103801114134091
40.8759124087591,-0.0546374440764962
83.1858407079646,-0.0325272729848467
57.03125,0.0485728692284411
57.7235772357724,-0.0682683994965291
70.9401709401709,0.0737544433236043
73.5042735042735,-0.0392408057898921
85.3658536585366,0.0961194336591051
68.3333333333333,0.0606563165035094
24.812030075188,0.0779530213131976
47.65625,0.0846824905832893
42.5373134328358,0.0973444964712885
55.2238805970149,0.0511476460098926
63.6363636363636,0.0381266010077964
15.3225806451613,0.0935204384608902
51.1811023622047,0.00646957751618127
35.0877192982456,0.0849203445257289
50.4587155963303,0.163279210348294
71.6981132075472,0.115214121746076
30.2521008403361,0.0391277526485044
55.2511415525114,0.0650474564592636
58.3941605839416,0.074624865087891
74.0157480314961,0.0626987046615717
80.5555555555556,0.112568996239637
59.4339622641509,0.0236613051550746
66.6666666666667,-0.0119671106522693
64.0522875816993,0.125445077489899
