SAL,DCZ
67.3085041898116,47.4120384123736
75.0485949959946,39.0542128333857
71.4182332805861,28.0179330546922
50.1549604867226,37.3446901051106
47.3699786703376,33.5498162744349
59.0521103762103,39.0856687318137
69.5677285677286,42.4397274633124
47.2520030739569,28.9470724433796
45.2662471995917,41.5548885077187
70.944655303781,59.3328109419129
65.3505651219524,51.3989266663424
