NormSuccessRate_Sal,NormSuccessRate_DCZ,NumCells_Sal,NumCells_DCZ,NumEncoding_Sal,NumEncoding_DCZ,PercActionPred_Sal,PercActionPred_DCZ,NumOverlap_Sal,NumOverlap_DCZ
84.6656512852604,-4.93970840521391,51.6,52.4,14,11.8,5.12711662378619,5.60604013085216,1,1
55.0443957421373,-11.5753273117343,34.2,34.8,9.2,6.4,12.8269507752266,12.4833244025292,0.8,0.4
70.5701739271735,8.96005208829983,37.2,36.6,8.4,6,7.02264808362369,12.8927284930195,0.6,0.6
