NE_Amp,ACh_Amp,NE_PeakLat,ACh_PeakLat
0.119375748655436,0.266287999588919,1.15833333333333,2.41666666666667
0.277719085556198,0.231867613403825,1.78333333333333,2.18333333333333
0.325602544675268,0.348490891390252,1.15833333333333,1.525
0.36038200779531,0.403850300838557,1.36666666666667,4.175
0.378814201936226,0.551215420841498,1.21666666666667,1.34166666666667
0.165501451399939,0.180282014395832,1.31666666666667,1.23333333333333
0.181610491147924,0.174854618957562,1.08333333333333,3.24166666666667
