SuccessRate_Sal,SuccessRate_CNO,ReactionT_Sal,ReactionT_CNO,LickFreq_Sal,LickFreq_CNO
67.186396780585,46.1710018484238,0.383020888196119,0.471466432546823,0.14177824511711,0.129549200054555
44.1787819289052,37.4938909885906,0.491877487106189,0.608813046543096,0.159237935429008,0.129693213571996
46.7731675482805,22.1928385696104,0.356698115354952,0.610575605568648,0.133204088069563,0.0975128630445671
60.7202599314678,40.1936513717319,0.267434981168639,0.416122389685772,0.0719742526562234,0.172169829309271
67.1369454777495,41.7587750646528,0.518504189856855,0.728118800610745,0.0746015689052525,0.108947931329027
