DBh2OFC,DBh2BF,DBh2both
16.3893137909352,15.8397229790367,4.96454627430188
18.5151409061107,17.5769509971335,5.1417184085631
9.52036126348198,12.4404580483204,2.9187326284479
15.7063164733011,18.0295409000162,5.37739354142395
